,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
229,frozenset({'Antivírus'}),"frozenset({'Não utilizo nenhum desses apps de delivery', 'Android'})",0.34375,0.59375,0.3125,0.9090909090909091,1.5311004784688995,0.1083984375,4.468749999999998
230,"frozenset({'Antivírus', 'Android'})",frozenset({'WhastApp Messenger'}),0.3125,0.625,0.25,0.8,1.28,0.0546875,1.8750000000000004
231,"frozenset({'Antivírus', 'WhastApp Messenger'})",frozenset({'Android'}),0.28125,0.875,0.25,0.8888888888888888,1.0158730158730158,0.00390625,1.1249999999999996
232,"frozenset({'Antivírus', 'Youtube'})",frozenset({'Android'}),0.28125,0.875,0.28125,1.0,1.1428571428571428,0.03515625,inf
233,"frozenset({'Antivírus', 'Android'})",frozenset({'Youtube'}),0.3125,0.90625,0.28125,0.9,0.993103448275862,-0.001953125,0.9375000000000002
234,frozenset({'Antivírus'}),"frozenset({'Youtube', 'Android'})",0.34375,0.8125,0.28125,0.8181818181818182,1.006993006993007,0.001953125,1.0312500000000002
235,"frozenset({'Banco', 'Android'})",frozenset({'Backup'}),0.75,0.84375,0.625,0.8333333333333334,0.9876543209876544,-0.0078125,0.9375000000000002
236,"frozenset({'Banco', 'Backup'})",frozenset({'Android'}),0.75,0.875,0.625,0.8333333333333334,0.9523809523809524,-0.03125,0.7500000000000002
237,"frozenset({'Android', 'Backup'})",frozenset({'Banco'}),0.71875,0.875,0.625,0.8695652173913043,0.9937888198757764,-0.00390625,0.9583333333333331
238,"frozenset({'Android', 'Compras'})",frozenset({'Backup'}),0.84375,0.84375,0.6875,0.8148148148148148,0.9657064471879286,-0.0244140625,0.8437499999999998
239,"frozenset({'Backup', 'Compras'})",frozenset({'Android'}),0.78125,0.875,0.6875,0.88,1.0057142857142858,0.00390625,1.0416666666666667
240,"frozenset({'Android', 'Backup'})",frozenset({'Compras'}),0.71875,0.9375,0.6875,0.9565217391304348,1.0202898550724637,0.013671875,1.4375000000000009
241,frozenset({'Backup'}),"frozenset({'Android', 'Compras'})",0.84375,0.84375,0.6875,0.8148148148148148,0.9657064471879286,-0.0244140625,0.8437499999999998
242,"frozenset({'Não uso nenhum desses/Não viajo', 'Backup'})",frozenset({'Android'}),0.5,0.875,0.4375,0.875,1.0,0.0,1.0
243,"frozenset({'Não utilizo meu smartphone para nenhum dos serviços acima', 'Backup'})",frozenset({'Android'}),0.21875,0.875,0.21875,1.0,1.1428571428571428,0.02734375,inf
244,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Backup'})",frozenset({'Android'}),0.53125,0.875,0.46875,0.8823529411764706,1.0084033613445378,0.00390625,1.0624999999999998
245,"frozenset({'Android', 'Sympla'})",frozenset({'Backup'}),0.34375,0.84375,0.34375,1.0,1.1851851851851851,0.0537109375,inf
246,"frozenset({'Sympla', 'Backup'})",frozenset({'Android'}),0.34375,0.875,0.34375,1.0,1.1428571428571428,0.04296875,inf
247,frozenset({'Sympla'}),"frozenset({'Android', 'Backup'})",0.34375,0.71875,0.34375,1.0,1.391304347826087,0.0966796875,inf
248,"frozenset({'Android', 'Uber'})",frozenset({'Backup'}),0.4375,0.84375,0.40625,0.9285714285714286,1.1005291005291005,0.037109375,2.187500000000001
249,"frozenset({'WhastApp Messenger', 'Backup'})",frozenset({'Android'}),0.5,0.875,0.40625,0.8125,0.9285714285714286,-0.03125,0.6666666666666666
250,"frozenset({'Youtube', 'Android'})",frozenset({'Backup'}),0.8125,0.84375,0.6875,0.8461538461538461,1.002849002849003,0.001953125,1.015625
251,"frozenset({'Youtube', 'Backup'})",frozenset({'Android'}),0.78125,0.875,0.6875,0.88,1.0057142857142858,0.00390625,1.0416666666666667
252,"frozenset({'Android', 'Backup'})",frozenset({'Youtube'}),0.71875,0.90625,0.6875,0.9565217391304348,1.055472263868066,0.0361328125,2.1562500000000013
253,frozenset({'Backup'}),"frozenset({'Youtube', 'Android'})",0.84375,0.8125,0.6875,0.8148148148148148,1.0028490028490027,0.001953125,1.0124999999999997
254,"frozenset({'Banco', 'Android'})",frozenset({'Compras'}),0.75,0.9375,0.71875,0.9583333333333334,1.0222222222222224,0.015625,1.5000000000000013
255,"frozenset({'Banco', 'Compras'})",frozenset({'Android'}),0.8125,0.875,0.71875,0.8846153846153846,1.010989010989011,0.0078125,1.083333333333333
256,"frozenset({'Android', 'Compras'})",frozenset({'Banco'}),0.84375,0.875,0.71875,0.8518518518518519,0.9735449735449736,-0.01953125,0.84375
257,frozenset({'Banco'}),"frozenset({'Android', 'Compras'})",0.875,0.84375,0.71875,0.8214285714285714,0.9735449735449735,-0.01953125,0.8749999999999999
258,frozenset({'Android'}),"frozenset({'Banco', 'Compras'})",0.875,0.8125,0.71875,0.8214285714285714,1.010989010989011,0.0078125,1.0499999999999998
259,"frozenset({'Não uso nenhum desses/Não viajo', 'Banco'})",frozenset({'Android'}),0.53125,0.875,0.46875,0.8823529411764706,1.0084033613445378,0.00390625,1.0624999999999998
260,"frozenset({'Não uso nenhum desses/Não viajo', 'Android'})",frozenset({'Banco'}),0.5625,0.875,0.46875,0.8333333333333334,0.9523809523809524,-0.0234375,0.7500000000000002
261,"frozenset({'Android', 'Não utilizo meu Smartphone para comprar ingressos/inscrever em eventos'})",frozenset({'Banco'}),0.40625,0.875,0.34375,0.8461538461538461,0.967032967032967,-0.01171875,0.8125
262,"frozenset({'Banco', 'Não utilizo meu smartphone para nenhum dos serviços acima'})",frozenset({'Android'}),0.28125,0.875,0.28125,1.0,1.1428571428571428,0.03515625,inf
263,"frozenset({'Não utilizo meu smartphone para nenhum dos serviços acima', 'Android'})",frozenset({'Banco'}),0.34375,0.875,0.28125,0.8181818181818182,0.9350649350649352,-0.01953125,0.6875000000000002
264,frozenset({'Não utilizo meu smartphone para nenhum dos serviços acima'}),"frozenset({'Banco', 'Android'})",0.34375,0.75,0.28125,0.8181818181818182,1.090909090909091,0.0234375,1.3750000000000004
265,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Banco'})",frozenset({'Android'}),0.5625,0.875,0.5,0.8888888888888888,1.0158730158730158,0.0078125,1.1249999999999996
266,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Android'})",frozenset({'Banco'}),0.59375,0.875,0.5,0.8421052631578947,0.9624060150375939,-0.01953125,0.7916666666666664
267,"frozenset({'Banco', 'Sympla'})",frozenset({'Android'}),0.3125,0.875,0.3125,1.0,1.1428571428571428,0.0390625,inf
268,"frozenset({'Android', 'Sympla'})",frozenset({'Banco'}),0.34375,0.875,0.3125,0.9090909090909091,1.0389610389610389,0.01171875,1.3749999999999996
269,frozenset({'Sympla'}),"frozenset({'Banco', 'Android'})",0.34375,0.75,0.3125,0.9090909090909091,1.2121212121212122,0.0546875,2.749999999999999
270,"frozenset({'Android', 'Uber'})",frozenset({'Banco'}),0.4375,0.875,0.4375,1.0,1.1428571428571428,0.0546875,inf
271,"frozenset({'Banco', 'WhastApp Messenger'})",frozenset({'Android'}),0.5625,0.875,0.46875,0.8333333333333334,0.9523809523809524,-0.0234375,0.7500000000000002
272,"frozenset({'WhastApp Messenger', 'Android'})",frozenset({'Banco'}),0.53125,0.875,0.46875,0.8823529411764706,1.0084033613445378,0.00390625,1.0624999999999998
273,"frozenset({'Banco', 'Youtube'})",frozenset({'Android'}),0.78125,0.875,0.6875,0.88,1.0057142857142858,0.00390625,1.0416666666666667
274,"frozenset({'Banco', 'Android'})",frozenset({'Youtube'}),0.75,0.90625,0.6875,0.9166666666666666,1.011494252873563,0.0078125,1.1249999999999996
275,"frozenset({'Youtube', 'Android'})",frozenset({'Banco'}),0.8125,0.875,0.6875,0.8461538461538461,0.967032967032967,-0.0234375,0.8125
276,"frozenset({'Não uso nenhum desses/Não viajo', 'Android'})",frozenset({'Compras'}),0.5625,0.9375,0.53125,0.9444444444444444,1.0074074074074073,0.00390625,1.1249999999999996
277,"frozenset({'Não uso nenhum desses/Não viajo', 'Compras'})",frozenset({'Android'}),0.59375,0.875,0.53125,0.8947368421052632,1.0225563909774436,0.01171875,1.1875
278,frozenset({'Não uso nenhum desses/Não viajo'}),"frozenset({'Android', 'Compras'})",0.625,0.84375,0.53125,0.85,1.0074074074074073,0.00390625,1.0416666666666665
279,"frozenset({'Não utilizo meu Smartphone para comprar ingressos/inscrever em eventos', 'Compras'})",frozenset({'Android'}),0.46875,0.875,0.375,0.8,0.9142857142857144,-0.03515625,0.6250000000000001
280,"frozenset({'Android', 'Não utilizo meu Smartphone para comprar ingressos/inscrever em eventos'})",frozenset({'Compras'}),0.40625,0.9375,0.375,0.9230769230769231,0.9846153846153847,-0.005859375,0.8125000000000006
281,"frozenset({'Não utilizo meu smartphone para nenhum dos serviços acima', 'Android'})",frozenset({'Compras'}),0.34375,0.9375,0.3125,0.9090909090909091,0.9696969696969696,-0.009765625,0.6874999999999998
282,"frozenset({'Não utilizo meu smartphone para nenhum dos serviços acima', 'Compras'})",frozenset({'Android'}),0.3125,0.875,0.3125,1.0,1.1428571428571428,0.0390625,inf
283,frozenset({'Não utilizo meu smartphone para nenhum dos serviços acima'}),"frozenset({'Android', 'Compras'})",0.34375,0.84375,0.3125,0.9090909090909091,1.0774410774410774,0.0224609375,1.7187499999999993
284,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Android'})",frozenset({'Compras'}),0.59375,0.9375,0.5625,0.9473684210526315,1.0105263157894737,0.005859375,1.187499999999999
285,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Compras'})",frozenset({'Android'}),0.59375,0.875,0.5625,0.9473684210526315,1.0827067669172932,0.04296875,2.374999999999998
286,frozenset({'Não utilizo nenhum desses apps de delivery'}),"frozenset({'Android', 'Compras'})",0.65625,0.84375,0.5625,0.8571428571428571,1.0158730158730158,0.0087890625,1.0937499999999996
287,"frozenset({'Android', 'Sympla'})",frozenset({'Compras'}),0.34375,0.9375,0.34375,1.0,1.0666666666666667,0.021484375,inf
288,"frozenset({'Sympla', 'Compras'})",frozenset({'Android'}),0.34375,0.875,0.34375,1.0,1.1428571428571428,0.04296875,inf
289,frozenset({'Sympla'}),"frozenset({'Android', 'Compras'})",0.34375,0.84375,0.34375,1.0,1.1851851851851851,0.0537109375,inf
290,"frozenset({'Android', 'Uber'})",frozenset({'Compras'}),0.4375,0.9375,0.4375,1.0,1.0666666666666667,0.02734375,inf
291,"frozenset({'Compras', 'Uber'})",frozenset({'Android'}),0.53125,0.875,0.4375,0.8235294117647058,0.9411764705882353,-0.02734375,0.7083333333333331
292,"frozenset({'WhastApp Messenger', 'Android'})",frozenset({'Compras'}),0.53125,0.9375,0.5,0.9411764705882353,1.003921568627451,0.001953125,1.0624999999999998
293,"frozenset({'WhastApp Messenger', 'Compras'})",frozenset({'Android'}),0.5625,0.875,0.5,0.8888888888888888,1.0158730158730158,0.0078125,1.1249999999999996
294,frozenset({'WhastApp Messenger'}),"frozenset({'Android', 'Compras'})",0.625,0.84375,0.5,0.8,0.9481481481481482,-0.02734375,0.7812500000000002
295,"frozenset({'Youtube', 'Android'})",frozenset({'Compras'}),0.8125,0.9375,0.78125,0.9615384615384616,1.0256410256410258,0.01953125,1.625000000000001
296,"frozenset({'Youtube', 'Compras'})",frozenset({'Android'}),0.84375,0.875,0.78125,0.9259259259259259,1.0582010582010581,0.04296875,1.6875
297,"frozenset({'Android', 'Compras'})",frozenset({'Youtube'}),0.84375,0.90625,0.78125,0.9259259259259259,1.0217113665389528,0.0166015625,1.265625
298,frozenset({'Youtube'}),"frozenset({'Android', 'Compras'})",0.90625,0.84375,0.78125,0.8620689655172413,1.0217113665389528,0.0166015625,1.1328124999999996
299,frozenset({'Android'}),"frozenset({'Youtube', 'Compras'})",0.875,0.84375,0.78125,0.8928571428571429,1.0582010582010584,0.04296875,1.458333333333334
300,frozenset({'Compras'}),"frozenset({'Youtube', 'Android'})",0.9375,0.8125,0.78125,0.8333333333333334,1.0256410256410258,0.01953125,1.1250000000000002
